x,y,Class
-3.5296854858040745,4.339264386971086,0.0
-2.633632828615531,2.5719221848952776,0.0
-0.43710434545358856,3.586903727660721,0.0
-2.564317972404668,4.694618821320722,0.0
-3.3923108314911024,2.452610489674403,0.0
-1.8074361153846932,4.9776657070893675,0.0
-1.0811027079684485,4.022335776043137,0.0
-2.9546082121640023,5.638766234042474,0.0
1.4897372644211586,5.4882575421769335,0.0
-1.6834641871341869,4.917946165031653,0.0
-2.1485969305813986,4.469006083752248,0.0
-2.09267031176753,4.265040138602581,0.0
-2.1394509195184224,4.5296804977833105,0.0
-2.3520316556282945,5.78721953345912,0.0
-2.3461408058561806,4.626769331870314,0.0
-0.7939980260406567,5.088992870101056,0.0
-3.626180718182325,4.795951493075915,0.0
-1.2662067557393328,4.073346556999048,0.0
-2.6680365917353885,5.357619531259538,0.0
-2.516279107739794,4.716668615196828,0.0
-2.148190671713008,4.808548711470318,0.0
-1.0745285426568896,2.9824286290121464,0.0
-3.3448374832659282,3.8302476765257416,0.0
-2.3005070304664867,4.465910185466548,0.0
-1.7460015473647277,2.449295141778989,0.0
-2.874152194035295,4.069500801686407,0.0
0.9561009652009993,2.284285886837483,0.0
-1.583042749506083,4.892657147722909,0.0
-0.9659699852207517,3.8063907450065013,0.0
-2.5957805334906348,4.042528378349462,0.0
-2.060710204398542,4.269583780052068,0.0
-1.3645454265863712,3.3750367405997705,0.0
-2.1422145870263893,5.142288250907101,0.0
-2.3781413933217,3.76849649967114,0.0
-3.1168780236659197,3.9371133047710543,0.0
-1.8397978611550971,4.458818003127128,0.0
-1.1267361110338836,4.557295369955112,0.0
-0.5117125609357309,3.571550288094017,0.0
-0.13427296692352786,5.028427249423733,0.0
-1.2199869027618595,2.2134276361443708,0.0
-0.609288437419154,1.8192284324924453,0.0
-2.295487964478565,0.07909985675042709,0.0
-2.084763006450667,4.395940457501584,0.0
-2.2263548195539036,3.593961748867831,0.0
-2.496444707435101,1.656532495827598,0.0
-1.7694186874359055,3.2400245947314166,0.0
-1.5268042317315846,5.771555358542785,0.0
-0.31125028293002843,2.6146688097606576,0.0
-2.501273843173532,4.18241177601941,0.0
-1.0451139951033006,3.6730217504008156,0.0
-1.9715664708509693,4.4171872545583994,0.0
-2.3397847915994925,3.755452330287089,0.0
-2.1989922648572024,3.7220428106420385,0.0
-2.6314535470181717,4.439808270877911,0.0
-2.742376676726869,1.770290319672971,0.0
-2.941601940276379,4.884735173440902,0.0
-2.146094377065456,2.5135878815096637,0.0
-1.5406089119849042,4.9020193533755725,0.0
-3.6368952614976786,2.6949222045604113,0.0
-2.6736932206035515,2.6602364556117273,0.0
-0.4744939914648199,3.248198361713641,0.0
-1.285812302643335,4.709611357398366,0.0
-1.3864870775149727,4.233365583660268,0.0
-2.728017790208906,3.4454055609564675,0.0
-3.519409094395754,2.911787376851995,0.0
-2.8068574562266093,3.8148341865640107,0.0
-2.880787550892635,4.588501451727893,0.0
-0.7872096286942495,6.6797412163233165,0.0
-2.170519386873243,2.3631729972985194,0.0
-0.9423023367715786,4.049831587857618,0.0
-1.5702842781837845,2.7649285233311875,0.0
-2.5625749309485473,4.648086088446693,0.0
-2.8379393104547352,5.336064222682907,0.0
-0.5918636706147518,4.236732525667345,0.0
-2.6750780140433585,3.2535056677885468,0.0
-2.435420567207065,3.52983794149199,0.0
-2.555545679796446,4.5556565216542895,0.0
-2.6987857208348722,3.782322279939212,0.0
-0.33031721737176944,2.8390524275359317,0.0
-1.9146591977509695,3.3670203172247324,0.0
-1.5828846825753826,3.170000549679902,0.0
-3.917417242817148,3.199803390336006,0.0
-2.7214264632241134,5.029616013399653,0.0
-2.1513861577656566,4.310957592029397,0.0
-1.9752879581252907,3.6600016561825903,0.0
-3.1101191243664603,2.555234974499416,0.0
-3.6611733005352787,2.842160938191042,0.0
-3.9412401749542094,4.280538895610931,0.0
0.648447151527861,3.3038522627854743,0.0
-4.678810447038153,4.0374593866228565,0.0
-3.0915404020697337,4.561106790271687,0.0
-2.001083203804753,2.754146011325084,0.0
-1.2364402927038487,3.743920855689033,0.0
-2.0587468294343685,3.286536656143043,0.0
0.5926304631184163,3.655515671050032,0.0
-1.851505068457988,4.153206655528032,0.0
-3.1425130838854614,4.12161193606356,0.0
-1.942017953583298,5.64706797035428,0.0
-2.951897833294037,5.408352724651751,0.0
-2.7909533989622473,2.7716400978556566,0.0
-1.4843594568303706,4.20764090868674,0.0
-2.0371159548269833,4.546394191142903,0.0
