X,Y,Z
1.0,1.0,1.0
1.0321593935883944,1.5404828233996732,1.0035413537265971
1.1256226203978208,2.1082398106220066,1.0154535189519955
1.2780749920786647,2.7360480519991084,1.0389283144436081
1.4912862751803018,3.455824085893086,1.0791894213900362
1.77146554278012,4.299308705088627,1.1440043826173403
2.1273416112061634,5.303002433194599,1.2457321012668232
2.5704392402676,6.507695148012907,1.4036063558559773
3.1172278420054957,7.958876688802839,1.6416055251206423
3.7880918021693266,9.707928997108011,1.9968003256285334
4.606700338784689,11.809905484178774,2.5298527926588177
5.599750159894306,14.321821381831414,3.325545993967194
6.792718264840967,17.26586797243825,4.509455707010083
8.228674626250204,20.73538524713677,6.238088596459431
9.941731329521833,24.7451535408391,8.724172625883556
11.946771177920574,29.169314272321156,12.249245281064722
14.23944769257608,33.74136994422266,17.163653569999163
16.791915991944983,38.053483464749156,23.861753364058803
19.50159032899496,41.38766103693288,32.54637001920393
22.17892116475577,42.70705947421121,43.106801604928435
24.52906763901266,41.00939926231141,54.82317422077759
26.185103755348482,35.45121024761737,66.36852342970248
26.768670260262684,26.477417360218453,75.77388340197605
26.05975573061809,15.254149886498578,81.62572058389124
24.063346388238042,3.276841242450402,83.49683097547062
20.961320129004847,-7.416727641876243,81.87249417711836
17.102424380406333,-15.664073824985241,78.07213513786581
12.890796185632757,-21.242895209298062,73.64074522626011
8.661064906423523,-24.5448990764731,69.65099777336933
4.649792512485016,-26.129722095032268,66.69189479627133
0.9982137696350928,-26.53053937636693,64.95277753867391
-2.2170229215332595,-26.041108656352854,64.35836118243358
-4.950908913914793,-24.842281640138786,64.7139533219343
-7.183967999460371,-23.003318743079788,65.73336922760943
-8.907043017858214,-20.562973026727494,67.11096838620777
-10.10605452041736,-17.60498791593845,68.53997431900517
-10.786121281801163,-14.250609555932432,69.76411242158673
-10.974598575817296,-10.662097298076617,70.59456145819122
-10.71868873421526,-7.041506780705296,70.91598351766424
-10.077139987924669,-3.601891290768199,70.72631935369212
-9.127612514577379,-0.5127659178558286,70.08887571997117
-7.952537534393986,2.114343432817872,69.11471298033462
-6.63697987453657,4.2265974556118815,67.95985810330967
-5.258364934393089,5.829324125258511,66.74406390311677
-3.883039101922082,6.957162265482448,65.5489196445795
-2.5635382302858014,7.663740522782414,64.43683968191175
-1.3374356499036775,8.021735942738081,63.444930924479216
-0.23043952965874492,8.094886016516744,62.57975143916211
0.741146270968879,7.937144668792031,61.82879494131606
1.5685385030210193,7.600332272694335,61.17437681175074
2.2496677909734557,7.128819136337737,60.593520111029754
2.789132005156586,6.559566847355177,60.05807521042518
3.194332908198157,5.9259709869292525,59.54541356299846
3.4753227077428845,5.258148062130517,59.03861247375245
3.644450379981291,4.581184266710676,58.522774676746586
3.7147618214001232,3.916201707285663,57.988393038649036
3.699999848782353,3.2803584033356232,57.43135055873675
3.6145202267364924,2.6868324833582506,56.852645408362946
3.472056568649643,2.1442564148368484,56.253134288382206
3.2859321908388015,1.6573967552760467,55.63425574252192
3.0682341751769857,1.228709555868729,54.99901797775277
2.8295281000582855,0.8584423250079629,54.3514529454528
2.5788580403978454,0.5446340282869695,53.696616341407385
2.323757114932127,0.28312678256288465,53.040554238640155
2.07102643843511,0.06903611243356636,52.38632812868933
1.8255174744617118,-0.10270907609979579,51.734992213152594
1.590644762396139,-0.23749942790270773,51.088472032727736
1.3691169187715868,-0.3405150795443417,50.44826877458958
1.1629366372702548,-0.41672565929752736,49.81545927238997
0.9734006887233295,-0.470890287138761,49.19069600625781
0.8010999211110019,-0.507557574748199,48.57420710279901
0.6458752795488611,-0.5307278875650339,47.96602703281686
0.5068943336100544,-0.5433459175035659,47.36623716794837
0.38317252969073795,-0.5480885405492174,46.77469404600861
0.27366932092548624,-0.5472934533066668,46.191246377432805
0.17728801344061018,-0.5429567306497368,45.61573729680508
0.09287576635416461,-0.5367328257213946,45.04800436285847
0.01922359177594468,-0.5299345699337514,44.48787955847493
-0.04493561538635062,-0.5235342432583695,43.93518909756738
-0.10093698906459918,-0.5182704754842611,43.38975397458263
-0.14985895209814748,-0.5147696444735643,42.85142814357764
-0.19268114632899583,-0.5135310274979167,42.32008420982103
-0.23037922938018104,-0.5149403890274544,41.79560385511282
-0.2639248746557786,-0.5192699807308122,41.2778778377844
-0.2942850960076581,-0.5266791325479396,40.76680601965691
-0.3222767927544764,-0.5373150992399118,40.26230241818905
-0.3484524171424605,-0.5513998696555676,39.76429718686158
-0.37335951906107634,-0.5691356930031881,39.2727267405779
-0.3975630370640961,-0.5907092918861774,38.787533164067185
-0.4216452983695954,-0.6162918623030612,38.30866421188442
-0.4462059379843657,-0.6460392438239779,37.83607335166445
-0.4717753256557998,-0.6801660824916712,37.36972865176177
-0.498671559354289,-0.7190398517293878,36.90961184132103
-0.5272279650927917,-0.7630729890164528,36.45571606416156
-0.5578388944387035,-0.8127138349069245,36.00805051578404
-0.5909597245138565,-0.8684466330295919,35.56664044337054
-0.6271068579945206,-0.9307915300879797,35.131527145784446
-0.666858718788504,-1.0003075031936015,34.70277022821035
-0.7107641937333921,-1.0777182350456376,34.28048216263187
-0.7591842481275126,-1.1639565782619217,33.864771907864444
-0.8125639073473734,-1.2600697829109857,33.45580066382484
-0.8714814357059257,-1.3672220480473702,33.053805189579776
-0.9366483364525593,-1.4866945217116134,32.65909780334602
-1.0089093517731054,-1.6198853009302572,32.2720663824903
-1.089242462789834,-1.7683094317158448,31.893174363529365
-1.1787812659448236,-1.9335931348170388,31.522995767563508
-1.2788222617741598,-2.1176244878976656,31.16246994901768
-1.3902008794937908,-2.3229582284142714,30.81224085472752
-1.5139351477894483,-2.5524492354692327,30.473263620156615
-1.651375362848728,-2.80918258318715,30.14698303802085
-1.8042040883610988,-3.0964735407148667,29.835333558288387
-1.97443615551789,-3.417867572221441,29.540739288179708
-2.164418663012298,-3.7771403368981638,29.266113992167583
-2.376830977039382,-4.178297688958549,29.01486109197708
-2.614667957483041,-4.625457373337304,28.790964856989053
-2.8806372485655216,-5.120987905347395,28.601146187665233
-3.1776729875536276,-5.672853802760134,28.450720847855248
-3.5090450885949034,-6.2895521563839285,28.346272081920272
-3.8781457635906182,-6.977527497377821,28.297368939568017
-4.288489522195734,-7.741171797251425,28.31656627585275
-4.743713171818927,-8.582824467864967,28.41940475117528
